n1,n2,weight
24613,22958,1.0
24614,22958,1.0
24615,22958,-1.0
24616,22958,-1.0
24617,22958,-1.0
24618,22958,-1.0
24619,22958,-1.0
25948,27440,-1.0
19038,17885,1.0
19039,17885,1.0
19040,17885,1.0
19041,17885,1.0
19042,17885,1.0
19043,17885,-1.0
19044,17885,-1.0
19045,17885,-1.0
19046,17885,-1.0
19047,17885,-1.0
19048,17885,-1.0
19049,17885,-1.0
19050,17885,-1.0
19051,17885,-1.0
17217,17885,-1.0
11443,7424,1.0
11444,7424,-1.0
25210,23575,1.0
25211,23575,1.0
23119,21451,1.0
15817,13626,1.0
15818,13626,1.0
15819,13626,1.0
20818,19197,-1.0
2451,563,1.0
2452,563,1.0
2453,563,1.0
29728,28869,-1.0
12608,12602,-1.0
15063,12602,-1.0
12611,12602,-1.0
12584,12602,-1.0
15064,12602,-1.0
15065,12602,-1.0
45,11,1.0
46,11,1.0
47,11,1.0
48,11,1.0
49,11,1.0
50,11,-1.0
51,11,-1.0
52,11,-1.0
53,11,-1.0
54,11,-1.0
55,11,-1.0
5814,2447,-1.0
5815,2447,-1.0
27239,25841,1.0
7029,3126,1.0
7030,3126,-1.0
19472,18070,1.0
19473,18070,1.0
19474,18070,-1.0
19475,18070,-1.0
19476,18070,-1.0
19477,18070,-1.0
19478,18070,-1.0
19479,18070,-1.0
16783,15400,1.0
16784,15400,-1.0
14598,11983,-1.0
25438,23803,-1.0
7454,3448,1.0
7455,3448,-1.0
1230,182,1.0
1231,182,1.0
1232,182,1.0
1233,182,-1.0
1234,182,-1.0
1235,182,-1.0
1236,182,-1.0
12397,8737,1.0
12398,8737,-1.0
12399,8737,-1.0
26719,25197,-1.0
13946,10685,-1.0
19208,17948,1.0
25085,23464,1.0
6887,2999,1.0
6888,2999,-1.0
9374,5706,1.0
26390,24740,-1.0
6993,3100,-1.0
6994,3100,-1.0
15960,13808,1.0
15961,13808,1.0
26047,24389,1.0
33528,32995,1.0
31506,31455,1.0
32070,31455,1.0
31729,31455,-1.0
31624,31455,-1.0
27044,25729,-1.0
13507,9805,1.0
763,5,1.0
764,5,1.0
765,5,1.0
766,5,1.0
767,5,1.0
768,5,1.0
769,5,1.0
770,5,-1.0
771,5,-1.0
772,5,-1.0
773,5,-1.0
774,5,-1.0
775,5,-1.0
30871,30134,1.0
27954,26471,-1.0
27955,26471,-1.0
27956,26471,-1.0
8182,4553,1.0
8183,4553,-1.0
23462,21868,1.0
23463,21868,1.0
19956,18383,1.0
19957,18383,1.0
34455,34398,1.0
2068,8505,1.0
12268,8505,-1.0
28670,27557,1.0
11774,7989,-1.0
1099,1033,1.0
1100,1033,1.0
1101,1033,1.0
1102,1033,1.0
1103,1033,1.0
1104,1033,1.0
1105,1033,-1.0
1106,1033,-1.0
29434,28564,-1.0
26949,25630,1.0
29185,28110,1.0
21336,19621,1.0
19326,19621,-1.0
21337,19621,-1.0
21338,19621,-1.0
34173,33532,-1.0
2775,679,-1.0
2776,679,-1.0
2777,679,-1.0
2778,679,-1.0
2779,679,-1.0
31618,31041,-1.0
21056,19420,-1.0
5686,2366,1.0
9341,5681,-1.0
9342,5681,-1.0
14022,10776,-1.0
6955,3075,1.0
6956,3075,-1.0
6957,3075,-1.0
13559,10060,1.0
31602,30804,-1.0
28684,27582,1.0
28685,27582,1.0
28686,27582,1.0
28687,27582,1.0
27619,27582,-1.0
28688,27582,-1.0
28689,27582,-1.0
28690,27582,-1.0
9258,5585,1.0
19829,18238,1.0
19830,18238,-1.0
19831,18238,-1.0
19832,18238,-1.0
22431,20809,-1.0
13513,9809,1.0
13514,9809,1.0
13515,9809,1.0
13516,9809,1.0
13517,9809,1.0
13518,9809,-1.0
21939,20402,1.0
21940,20402,1.0
21941,20402,-1.0
21942,20402,-1.0
9813,3517,1.0
9814,3517,-1.0
30819,30009,1.0
29465,28616,-1.0
32552,32393,1.0
32535,32393,1.0
32699,32393,1.0
32693,32393,1.0
32658,32393,1.0
32529,32393,1.0
32692,32393,1.0
32689,32393,-1.0
12588,8866,1.0
23387,21793,1.0
23388,21793,1.0
23389,21793,1.0
23390,21793,1.0
23391,21793,-1.0
23392,21793,-1.0
20418,18858,1.0
20419,18858,1.0
20420,18858,-1.0
20737,19142,-1.0
28126,26821,1.0
28127,26821,1.0
28128,26821,-1.0
11784,7999,1.0
11931,8176,1.0
16878,15584,-1.0
31423,30651,1.0
31424,30651,-1.0
31425,30651,-1.0
31426,30651,-1.0
24732,23139,-1.0
15640,9848,1.0
29521,28686,1.0
29522,28686,-1.0
29523,28686,-1.0
29524,28686,-1.0
5044,2129,-1.0
5045,2129,-1.0
5046,2129,-1.0
5047,2129,-1.0
5048,2129,-1.0
21617,19959,1.0
21618,19959,1.0
17584,16621,-1.0
13870,10560,1.0
15500,13336,-1.0
4095,1596,-1.0
20741,25532,1.0
20742,25532,1.0
25599,24080,1.0
27132,25776,1.0
27133,25776,1.0
27134,25776,-1.0
2684,640,-1.0
4691,1985,1.0
4692,1985,1.0
4693,1985,-1.0
574,9386,-1.0
11825,8102,-1.0
15492,13323,1.0
15493,13323,-1.0
13857,10525,1.0
13858,10525,1.0
10738,10525,1.0
29295,28340,1.0
26444,24821,-1.0
10284,6365,1.0
10285,6365,1.0
14925,12455,-1.0
13923,10657,-1.0
16447,14816,-1.0
28035,26646,1.0
28036,26646,1.0
22159,20549,1.0
22160,20549,1.0
22161,20549,1.0
22162,20549,1.0
22155,20549,1.0
22156,20549,1.0
17883,20549,-1.0
18986,20549,-1.0
22163,20549,-1.0
22147,20549,-1.0
25650,24136,1.0
32562,32461,-1.0
32561,32461,-1.0
27165,25801,1.0
27166,25801,1.0
2497,586,1.0
2498,586,1.0
2499,586,1.0
24755,23178,-1.0
21014,19370,1.0
21015,19370,-1.0
21016,19370,-1.0
21017,19370,-1.0
21018,19370,-1.0
27506,25994,1.0
27507,25994,-1.0
25978,25994,-1.0
24828,23275,-1.0
24829,23275,-1.0
24830,23275,-1.0
31427,30652,1.0
31428,30652,1.0
31429,30652,-1.0
31430,30652,-1.0
31431,30652,-1.0
31432,30652,-1.0
31433,30652,-1.0
20152,21721,1.0
26922,25543,1.0
26923,25543,-1.0
14696,12130,-1.0
29223,28184,-1.0
20922,19323,1.0
18014,19323,1.0
20923,19323,1.0
20924,19323,-1.0
20925,19323,-1.0
20926,19323,-1.0
20927,19323,-1.0
20928,19323,-1.0
20929,19323,-1.0
20930,19323,-1.0
20931,19323,-1.0
20932,19323,-1.0
21723,20161,-1.0
1912,470,1.0
1913,470,1.0
1914,470,1.0
1915,470,-1.0
1916,470,-1.0
1917,470,-1.0
1918,470,-1.0
1919,470,-1.0
1920,470,-1.0
1921,470,-1.0
2523,598,-1.0
2524,598,-1.0
3446,879,-1.0
3447,879,-1.0
3448,879,-1.0
10589,6562,1.0
10590,6562,1.0
21579,19859,-1.0
21580,19859,-1.0
21581,19859,-1.0
19863,19859,-1.0
21582,19859,-1.0
13812,10406,1.0
24294,22736,-1.0
24295,22736,-1.0
24296,22736,-1.0
28236,27031,1.0
28237,27031,1.0
28238,27031,1.0
28239,27031,-1.0
28240,27031,-1.0
28241,27031,-1.0
28242,27031,-1.0
28243,27031,-1.0
13860,10542,1.0
27985,26534,-1.0
7109,3171,1.0
7110,3171,-1.0
26836,25368,1.0
26837,25368,-1.0
24218,22688,1.0
23260,23257,-1.0
26683,25152,-1.0
22995,21291,-1.0
22996,21291,-1.0
27560,26029,1.0
25158,23529,1.0
25159,23529,-1.0
25160,23529,-1.0
25161,23529,-1.0
26488,24871,-1.0
11093,7020,1.0
11094,7020,1.0
27919,26396,-1.0
19414,18039,-1.0
19415,18039,-1.0
5656,2358,1.0
14185,11108,1.0
15696,9961,-1.0
1286,3779,1.0
7647,3779,1.0
12639,8871,1.0
12640,8871,1.0
12641,8871,1.0
12642,8871,1.0
12643,8871,-1.0
12644,8871,-1.0
12645,8871,-1.0
2397,8871,-1.0
12646,8871,-1.0
12647,8871,-1.0
12648,8871,-1.0
12649,8871,-1.0
12650,8871,-1.0
12651,8871,-1.0
12652,8871,-1.0
17489,16394,-1.0
31171,30443,1.0
31949,31034,1.0
31661,31034,1.0
26870,25421,-1.0
14783,12246,1.0
14784,12246,1.0
26399,24751,1.0
26400,24751,1.0
23660,26763,-1.0
28105,26763,-1.0
3633,1141,1.0
3634,1141,-1.0
3635,1141,-1.0
3636,1141,-1.0
25304,23684,-1.0
25305,23684,-1.0
29546,28713,1.0
28531,27384,1.0
28532,27384,1.0
28533,27384,-1.0
15581,13487,-1.0
15582,13487,-1.0
16658,15176,-1.0
8599,5038,1.0
8600,5038,1.0
8601,5038,-1.0
8602,5038,-1.0
8603,5038,-1.0
8604,5038,-1.0
8605,5038,-1.0
8679,5119,-1.0
7005,7121,-1.0
17701,17708,1.0
25298,23675,-1.0
13987,10730,1.0
13988,10730,-1.0
30747,29943,1.0
26816,25334,1.0
26817,25334,-1.0
20715,19121,-1.0
30362,29616,1.0
30363,29616,-1.0
9279,5598,-1.0
9280,5598,-1.0
13685,10210,1.0
13686,10210,1.0
13687,10210,-1.0
13688,10210,-1.0
9334,5770,1.0
9424,5770,-1.0
9425,5770,-1.0
9426,5770,-1.0
9427,5770,-1.0
9428,5770,-1.0
5135,5770,-1.0
9429,5770,-1.0
31257,30554,-1.0
33283,33181,1.0
33533,33181,1.0
33570,33181,1.0
33481,33181,-1.0
33596,33181,-1.0
4821,2035,-1.0
23047,21348,-1.0
14174,11089,1.0
27832,26245,-1.0
27833,26245,-1.0
3761,1267,1.0
3762,1267,-1.0
3679,1267,-1.0
21695,20103,1.0
21696,20103,-1.0
21857,20340,1.0
21858,20340,1.0
19917,18313,-1.0
27648,26077,1.0
27649,26077,1.0
27650,26077,1.0
27651,26077,1.0
31782,31062,1.0
32123,31062,-1.0
1739,438,1.0
1740,438,1.0
1741,438,-1.0
15631,9830,-1.0
15632,9830,-1.0
3535,1057,1.0
3536,1057,1.0
7055,3134,1.0
19255,17967,1.0
19256,17967,-1.0
19257,17967,-1.0
19258,17967,-1.0
20277,18690,1.0
20278,18690,1.0
20279,18690,1.0
8720,5156,-1.0
8721,5156,-1.0
8722,5156,-1.0
8723,5156,-1.0
20854,19245,-1.0
20855,19245,-1.0
34333,34103,-1.0
34354,33780,-1.0
25490,23879,-1.0
25491,23879,-1.0
25492,23879,-1.0
25493,23879,-1.0
33455,33723,1.0
33774,33723,1.0
22220,20617,-1.0
22221,20617,-1.0
15919,13745,1.0
15920,13745,-1.0
15921,13745,-1.0
34484,34455,1.0
10025,6114,-1.0
10026,6114,-1.0
2942,696,1.0
49,696,1.0
23456,21863,1.0
23457,21863,1.0
23458,21863,1.0
23459,21863,1.0
11012,6859,-1.0
11013,6859,-1.0
21697,20105,-1.0
19884,18275,1.0
29235,28216,1.0
29236,28216,1.0
14126,10965,1.0
14127,10965,1.0
18349,17275,-1.0
18350,17275,-1.0
18351,17275,-1.0
27457,25975,-1.0
19052,17886,1.0
19053,17886,1.0
19054,17886,1.0
19055,17886,-1.0
20820,19206,1.0
5901,2515,-1.0
7222,3271,-1.0
10887,6777,1.0
10888,6777,-1.0
24954,24980,1.0
23341,24980,-1.0
29515,28678,-1.0
14916,12434,1.0
14917,12434,1.0
2139,12434,1.0
14918,12434,-1.0
25463,23832,-1.0
25581,24056,-1.0
14606,12019,1.0
14607,12019,1.0
14608,12019,-1.0
7707,3846,-1.0
2449,562,-1.0
2450,562,-1.0
31721,31428,1.0
1649,375,1.0
1650,375,1.0
4873,2056,1.0
4874,2056,1.0
4875,2056,-1.0
9992,6086,1.0
26946,25622,-1.0
26947,25622,-1.0
3539,1068,1.0
1103,1068,1.0
3540,1068,-1.0
32847,33017,1.0
33255,33017,-1.0
17342,16164,1.0
17343,16164,1.0
17344,16164,1.0
17345,16164,1.0
17346,16164,1.0
17347,16164,-1.0
17348,16164,-1.0
17349,16164,-1.0
16802,15440,-1.0
28878,27669,1.0
29424,28545,1.0
25330,23709,1.0
25331,23709,1.0
25332,23709,1.0
25333,23709,1.0
25334,23709,1.0
25335,23709,1.0
25336,23709,1.0
25337,23709,-1.0
25338,23709,-1.0
25339,23709,-1.0
25340,23709,-1.0
25341,23709,-1.0
6079,2604,1.0
6080,2604,1.0
6081,2604,1.0
6082,2604,1.0
6083,2604,1.0
6084,2604,-1.0
6085,2604,-1.0
6086,2604,-1.0
6087,2604,-1.0
6088,2604,-1.0
15157,12678,1.0
16399,14716,-1.0
21770,20222,1.0
31093,30354,1.0
31094,30354,-1.0
31095,30354,-1.0
18409,17389,1.0
18676,17389,1.0
18677,17389,1.0
18678,17389,1.0
18679,17389,1.0
18680,17389,-1.0
18681,17389,-1.0
13821,10438,1.0
6821,2928,1.0
680,2928,1.0
6822,2928,1.0
6823,2928,1.0
2780,2928,-1.0
16479,14876,1.0
11246,7191,-1.0
11247,7191,-1.0
14036,10809,1.0
14037,10809,-1.0
10653,6601,1.0
10654,6601,1.0
22145,20541,1.0
19918,18314,-1.0
33823,33387,-1.0
33968,33387,-1.0
8638,5083,-1.0
32396,32249,1.0
32397,32249,1.0
31953,31085,1.0
31709,31085,-1.0
22295,20721,1.0
22296,20721,-1.0
17604,16687,1.0
17605,16687,-1.0
17606,16687,-1.0
11743,7929,-1.0
30503,29810,-1.0
33221,33100,-1.0
33218,33100,-1.0
33228,33100,-1.0
33392,33100,-1.0
33217,33100,-1.0
33220,33100,-1.0
6361,2804,1.0
6362,2804,-1.0
5583,2318,-1.0
25218,23586,1.0
25219,23586,-1.0
25063,23402,1.0
20403,18846,1.0
20404,18846,-1.0
11327,7280,-1.0
33090,32622,1.0
16023,13938,1.0
15063,12635,1.0
14730,12177,-1.0
14731,12177,-1.0
14732,12177,-1.0
18615,17359,1.0
28624,27484,-1.0
25934,27484,-1.0
7660,3799,1.0
16180,14277,1.0
18109,17203,1.0
18110,17203,1.0
18016,17203,1.0
18111,17203,1.0
18112,17203,-1.0
18113,17203,-1.0
18114,17203,-1.0
1270,3679,-1.0
7576,3679,-1.0
11138,7062,-1.0
27249,25861,-1.0
27250,25861,-1.0
30474,29767,1.0
30475,29767,-1.0
30476,29767,-1.0
30477,29767,-1.0
10153,6218,1.0
10154,6218,1.0
10155,6218,-1.0
10156,6218,-1.0
10157,6218,-1.0
10158,6218,-1.0
10159,6218,-1.0
10160,6218,-1.0
10161,6218,-1.0
16414,14738,1.0
16415,14738,1.0
16416,14738,1.0
18115,17204,-1.0
13092,9506,1.0
13093,9506,-1.0
13094,9506,-1.0
13095,9506,-1.0
13096,9506,-1.0
723,2997,-1.0
6886,2997,-1.0
34065,33210,1.0
23912,22215,1.0
23913,22215,1.0
21008,19361,1.0
21009,19361,-1.0
18226,19361,-1.0
21010,19361,-1.0
24312,22747,1.0
24313,22747,1.0
3913,1414,1.0
3914,1414,1.0
3292,7226,1.0
16825,15468,-1.0
4535,1917,-1.0
28299,27116,1.0
14098,10887,1.0
14099,10887,1.0
14100,10887,1.0
14101,10887,-1.0
14102,10887,-1.0
13149,15499,1.0
16833,15499,-1.0
16834,15499,-1.0
16835,15499,-1.0
22650,21155,-1.0
3090,3120,1.0
7018,3120,1.0
30813,30004,-1.0
7914,4181,1.0
3673,1175,-1.0
3674,1175,-1.0
3675,1175,-1.0
3676,1175,-1.0
17644,16783,-1.0
18312,17255,-1.0
28025,26628,-1.0
28026,26628,-1.0
29373,28474,-1.0
1381,262,1.0
16428,14773,1.0
16429,14773,1.0
12060,14773,1.0
24750,23173,-1.0
34402,34114,1.0
34325,34114,1.0
34217,34114,1.0
34295,34114,-1.0
34268,34114,-1.0
10254,6349,-1.0
23654,23758,1.0
25405,23758,1.0
25406,23758,-1.0
25407,23758,-1.0
33517,33159,-1.0
26856,25407,-1.0
12255,8492,1.0
5551,5556,-1.0
9245,5556,-1.0
30185,29485,1.0
30186,29485,1.0
29207,28165,-1.0
33952,33521,-1.0
8150,4523,1.0
8151,4523,1.0
8152,4523,1.0
8153,4523,1.0
8154,4523,1.0
8155,4523,-1.0
5726,5711,-1.0
27325,27326,-1.0
28914,27740,-1.0
24387,22787,1.0
16963,15752,1.0
18495,17321,1.0
18496,17321,1.0
18497,17321,1.0
18498,17321,1.0
17284,17321,1.0
18499,17321,-1.0
18500,17321,-1.0
18501,17321,-1.0
18502,17321,-1.0
19020,17878,-1.0
19021,17878,-1.0
7714,3859,-1.0
21356,19644,-1.0
21357,19644,-1.0
21358,19644,-1.0
18150,17213,1.0
18151,17213,1.0
18152,17213,1.0
18153,17213,1.0
18154,17213,1.0
20388,18835,1.0
20389,18835,1.0
20390,18835,1.0
20391,18835,-1.0
24413,22812,-1.0
13139,9599,-1.0
27813,26208,-1.0
32546,32391,1.0
32748,32391,1.0
32614,32391,1.0
32741,32391,1.0
32568,32391,-1.0
32690,32391,-1.0
20510,18990,-1.0
20511,18990,-1.0
20512,18990,-1.0
15668,9903,-1.0
24666,23029,1.0
9184,5504,-1.0
15815,13622,-1.0
14379,11575,-1.0
14380,11575,-1.0
29741,28919,1.0
16101,14092,-1.0
24399,22798,-1.0
29163,28044,1.0
28048,28044,1.0
29164,28044,1.0
29165,28044,1.0
29166,28044,-1.0
16196,14293,1.0
16197,14293,1.0
16198,14293,-1.0
16199,14293,-1.0
16200,14293,-1.0
16201,14293,-1.0
11333,7297,-1.0
16541,17571,1.0
18806,17571,-1.0
20868,19268,-1.0
7360,3379,-1.0
13650,10174,1.0
13651,10174,1.0
13652,10174,1.0
13653,10174,1.0
13654,10174,-1.0
13655,10174,-1.0
13656,10174,-1.0
25389,23741,-1.0
16652,15168,-1.0
16653,15168,-1.0
21159,19565,1.0
21160,19565,1.0
18104,19565,-1.0
18105,19565,-1.0
21161,19565,-1.0
21162,19565,-1.0
21163,19565,-1.0
21164,19565,-1.0
21165,19565,-1.0
7925,4200,-1.0
28223,27000,1.0
28224,27000,1.0
28225,27000,1.0
23334,21759,1.0
23335,21759,-1.0
23336,21759,-1.0
9955,6068,1.0
9956,6068,1.0
9957,6068,-1.0
9958,6068,-1.0
9959,6068,-1.0
9960,6068,-1.0
9961,6068,-1.0
16530,14979,1.0
12597,14979,-1.0
17577,16601,1.0
17578,16601,-1.0
4377,1834,1.0
31089,30343,1.0
31090,30343,-1.0
30961,30260,1.0
30962,30260,1.0
2104,2095,-1.0
31861,30947,-1.0
26714,25189,-1.0
7224,3285,1.0
7225,3285,-1.0
32839,32665,-1.0
32849,32665,-1.0
2494,583,-1.0
2495,583,-1.0
16366,14647,-1.0
16367,14647,-1.0
16365,14647,-1.0
10531,6536,1.0
10532,6536,1.0
10533,6536,1.0
6501,6536,1.0
10534,6536,-1.0
5282,2192,1.0
5283,2192,1.0
5284,2192,-1.0
5285,2192,-1.0
5286,2192,-1.0
20421,18859,1.0
20422,18859,-1.0
2482,574,1.0
2483,574,1.0
2484,574,-1.0
2485,574,-1.0
6905,3019,-1.0
6906,3019,-1.0
7882,4119,1.0
12611,12547,-1.0
14984,12547,-1.0
14985,12547,-1.0
14986,12547,-1.0
12608,12547,-1.0
14987,12547,-1.0
14988,12547,-1.0
8571,5006,-1.0
26607,25031,-1.0
26608,25031,-1.0
32012,31365,-1.0
17746,16981,-1.0
34502,34496,-1.0
16384,14685,-1.0
17614,16695,-1.0
32863,32536,-1.0
1288,3786,-1.0
27921,26412,1.0
17281,16159,1.0
17282,16159,1.0
17283,16159,1.0
17284,16159,1.0
17285,16159,1.0
17286,16159,1.0
17287,16159,1.0
17288,16159,1.0
17289,16159,1.0
17290,16159,1.0
17291,16159,1.0
17292,16159,1.0
17293,16159,1.0
17294,16159,1.0
17295,16159,-1.0
17296,16159,-1.0
23210,21652,1.0
26657,25129,1.0
26658,25129,1.0
14986,16534,-1.0
17241,16145,1.0
17242,16145,1.0
17243,16145,1.0
17244,16145,1.0
17245,16145,1.0
17246,16145,1.0
17247,16145,-1.0
8068,4419,1.0
8069,4419,-1.0
886,73,1.0
887,73,1.0
888,73,-1.0
889,73,-1.0
890,73,-1.0
891,73,-1.0
892,73,-1.0
893,73,-1.0
26547,24967,-1.0
10434,6464,1.0
10435,6464,-1.0
10436,6464,-1.0
10437,6464,-1.0
10438,6464,-1.0
24522,26255,1.0
27845,26255,1.0
27846,26255,1.0
6846,2935,1.0
6847,2935,-1.0
9613,9616,1.0
13164,9616,1.0
13165,9616,1.0
25075,23425,1.0
25076,23425,-1.0
30100,29324,-1.0
30101,29324,-1.0
1601,1649,1.0
24322,22753,1.0
24323,22753,1.0
24324,22753,1.0
22975,22753,1.0
24325,22753,1.0
22757,22753,-1.0
21203,22753,-1.0
24326,22753,-1.0
24327,22753,-1.0
24328,22753,-1.0
16432,14778,-1.0
28589,27456,-1.0
28582,27437,-1.0
28583,27437,-1.0
28584,27437,-1.0
9608,5927,1.0
32657,32517,-1.0
26404,24757,1.0
25070,23410,1.0
24265,22716,1.0
24266,22716,-1.0
18123,17208,1.0
18124,17208,1.0
18125,17208,-1.0
18126,17208,-1.0
14571,11907,1.0
6265,2729,1.0
6266,2729,1.0
6267,2729,1.0
6268,2729,1.0
6269,2729,-1.0
6270,2729,-1.0
6989,3097,1.0
31701,31370,-1.0
32101,31370,-1.0
16097,14083,1.0
16098,14083,1.0
16099,14083,1.0
20504,18989,1.0
20505,18989,1.0
20506,18989,1.0
20507,18989,-1.0
20508,18989,-1.0
18986,18989,-1.0
20509,18989,-1.0
18359,17278,1.0
17275,17278,-1.0
32600,33231,1.0
33939,33231,-1.0
13846,10497,1.0
10621,10497,-1.0
2947,701,-1.0
2948,701,-1.0
21615,19952,-1.0
2754,671,1.0
3970,1498,1.0
3971,1498,1.0
3972,1498,1.0
3973,1498,1.0
3974,1498,-1.0
3975,1498,-1.0
15922,13748,-1.0
15923,13748,-1.0
15924,13748,-1.0
9149,9153,-1.0
25686,25681,-1.0
25687,25681,-1.0
13563,10068,-1.0
30918,30191,-1.0
30919,30191,-1.0
23794,24715,-1.0
16111,14132,-1.0
33861,33235,1.0
12278,8516,-1.0
8966,5305,1.0
8967,5305,-1.0
16485,14891,-1.0
19127,17903,-1.0
19128,17903,-1.0
19129,17903,-1.0
19130,17903,-1.0
10492,6518,-1.0
10493,6518,-1.0
11717,7874,1.0
11718,7874,1.0
11719,7874,1.0
27772,26166,-1.0
22191,20595,1.0
22192,20595,-1.0
22193,20595,-1.0
22194,20595,-1.0
22195,20595,-1.0
25616,24093,1.0
20201,18620,1.0
20202,18620,1.0
20203,18620,1.0
20204,18620,1.0
20205,18620,1.0
12619,17582,-1.0
12605,17582,-1.0
12210,8435,1.0
5822,2453,-1.0
16907,15641,1.0
16908,15641,1.0
16909,15641,1.0
26800,25314,-1.0
26801,25314,-1.0
26802,25314,-1.0
26803,25314,-1.0
25681,24174,1.0
25682,24174,1.0
25683,24174,1.0
25684,24174,1.0
25685,24174,1.0
25686,24174,1.0
24173,24174,-1.0
26942,25596,1.0
31137,30425,1.0
31138,30425,1.0
14897,12411,-1.0
15565,13454,1.0
3677,1176,1.0
3678,1176,1.0
3679,1176,1.0
3680,1176,-1.0
3681,1176,-1.0
3682,1176,-1.0
9132,9129,-1.0
12817,9129,-1.0
10109,6167,-1.0
30102,29328,-1.0
28373,27181,-1.0
19382,18027,-1.0
19383,18027,-1.0
25694,24183,1.0
4986,2098,-1.0
4987,2098,-1.0
4988,2098,-1.0
28648,27536,1.0
28649,27536,1.0
28650,27536,-1.0
28651,27536,-1.0
28652,27536,-1.0
23126,21474,-1.0
34263,34119,1.0
34412,34119,-1.0
14883,12392,-1.0
31465,30665,-1.0
33542,32934,1.0
33591,32934,1.0
33363,32934,1.0
33271,32934,1.0
33370,32934,-1.0
33289,32934,-1.0
32890,32578,1.0
32823,32578,1.0
32962,32578,-1.0
9070,5370,-1.0
4224,1770,1.0
4225,1770,-1.0
4226,1770,-1.0
24709,23105,-1.0
17102,16027,1.0
23866,22166,-1.0
23867,22166,-1.0
12501,8829,1.0
8241,4649,1.0
30821,30014,-1.0
16622,15105,-1.0
16623,15105,-1.0
16624,15105,-1.0
14920,12436,-1.0
1743,440,1.0
1744,440,1.0
1745,440,1.0
1746,440,-1.0
14680,12101,1.0
14681,12101,1.0
12095,12101,1.0
31112,30388,-1.0
26515,24918,-1.0
7278,3324,1.0
31994,30958,-1.0
32072,30958,-1.0
4682,1983,1.0
4683,1983,1.0
4684,1983,1.0
4685,1983,1.0
4686,1983,-1.0
1981,1983,-1.0
25533,23956,-1.0
25534,23956,-1.0
23571,21974,-1.0
2159,2152,1.0
5145,2152,-1.0
5146,2152,-1.0
10914,6803,1.0
10915,6803,1.0
10916,6803,1.0
10917,6803,-1.0
10918,6803,-1.0
10919,6803,-1.0
10920,6803,-1.0
10921,6803,-1.0
10922,6803,-1.0
15419,13216,1.0
15420,13216,1.0
15421,13216,1.0
15422,13216,1.0
15423,13216,-1.0
21727,20173,-1.0
29645,28799,1.0
29646,28799,1.0
29647,28799,-1.0
29648,28799,-1.0
27724,26126,1.0
27725,26126,1.0
27726,26126,-1.0
27727,26126,-1.0
33846,33237,1.0
7929,4231,-1.0
17273,16158,1.0
17274,16158,1.0
17275,16158,1.0
17276,16158,1.0
17277,16158,-1.0
17278,16158,-1.0
17279,16158,-1.0
17280,16158,-1.0
16638,15135,1.0
26591,25014,1.0
26592,25014,-1.0
24677,23047,1.0
24678,23047,-1.0
23772,22057,-1.0
26370,24705,-1.0
26371,24705,-1.0
26372,24705,-1.0
23091,24705,-1.0
33400,32966,-1.0
14740,12186,1.0
14741,12186,1.0
21480,19766,1.0
21481,19766,-1.0
21482,19766,-1.0
21483,19766,-1.0
10467,6484,1.0
31530,30689,1.0
1575,1594,1.0
4090,1594,1.0
12261,8501,1.0
12262,8501,1.0
12263,8501,-1.0
6254,2713,1.0
6257,2713,1.0
6258,2713,-1.0
7605,3714,1.0
7606,3714,1.0
15214,12823,1.0
29821,28971,1.0
29822,28971,-1.0
29823,28971,-1.0
29824,28971,-1.0
8542,4970,1.0
6947,3071,1.0
3073,3071,-1.0
16657,15175,1.0
31441,30656,1.0
31442,30656,1.0
31443,30656,1.0
31444,30656,-1.0
34241,33767,-1.0
5931,33767,-1.0
2671,33767,-1.0
32875,32579,1.0
33649,32579,-1.0
32942,32579,-1.0
3832,1331,1.0
3833,1331,-1.0
1171,1331,-1.0
24643,22975,-1.0
24644,22975,-1.0
29258,28288,1.0
19323,19535,1.0
20917,19535,1.0
19536,19535,1.0
18014,19535,1.0
21138,19535,1.0
21139,19535,-1.0
21140,19535,-1.0
21141,19535,-1.0
22727,21186,1.0
22728,21186,1.0
22729,21186,1.0
18915,17762,-1.0
6168,2636,1.0
6169,2636,1.0
6170,2636,-1.0
32150,31803,-1.0
18370,17284,1.0
18371,17284,1.0
18372,17284,1.0
18373,17284,1.0
17264,17284,1.0
17325,17284,1.0
18374,17284,-1.0
17341,17284,-1.0
20477,18977,1.0
20478,18977,-1.0
20479,18977,-1.0
17211,18199,1.0
19739,18199,-1.0
19740,18199,-1.0
34438,34381,1.0
34470,34381,1.0
34471,34381,1.0
18856,17665,1.0
18857,17665,-1.0
18858,17665,-1.0
18859,17665,-1.0
18860,17665,-1.0
18861,17665,-1.0
24938,23324,1.0
24939,23324,-1.0
13619,10160,1.0
13620,10160,1.0
13621,10160,1.0
13622,10160,-1.0
13163,9614,1.0
34440,34289,1.0
34464,34289,-1.0
34461,34289,-1.0
34475,34289,-1.0
1596,356,1.0
1597,356,1.0
1598,356,-1.0
1599,356,-1.0
27953,26470,-1.0
15963,13816,1.0
2443,559,1.0
2444,559,1.0
25186,23546,-1.0
33868,33400,-1.0
11554,7628,-1.0
22498,20918,-1.0
22499,20918,-1.0
22500,20918,-1.0
22501,20918,-1.0
22502,20918,-1.0
30515,29826,1.0
30516,29826,1.0
30517,29826,-1.0
